video_id,start_frame,end_frame,side
video_2_how-to-do-a-supine-active-straight-leg-raise-medbridge_HRBNL2Xz - Copy,291,320,right
video_30_bouldersportschropractic - Copy,1,30,left
video_30_bouldersportschropractic - Copy,11,40,left
video_30_bouldersportschropractic - Copy,21,50,left
video_30_bouldersportschropractic - Copy,31,60,left
video_30_bouldersportschropractic - Copy,41,70,left
video_30_bouldersportschropractic - Copy,51,80,left
video_30_bouldersportschropractic - Copy,61,90,left
video_30_bouldersportschropractic - Copy,71,100,left
video_30_bouldersportschropractic - Copy,81,110,left
video_30_bouldersportschropractic - Copy,91,120,left
video_30_bouldersportschropractic - Copy,101,130,left
video_30_bouldersportschropractic - Copy,111,140,left
video_30_bouldersportschropractic - Copy,121,150,left
video_30_bouldersportschropractic - Copy,131,160,left
video_30_bouldersportschropractic - Copy,141,170,left
video_30_bouldersportschropractic - Copy,151,180,left
video_30_bouldersportschropractic - Copy,161,190,left
video_30_bouldersportschropractic - Copy,171,200,left
video_30_bouldersportschropractic - Copy,181,210,left
video_30_bouldersportschropractic - Copy,191,220,left
video_30_bouldersportschropractic - Copy,201,230,left
video_30_bouldersportschropractic - Copy,211,240,left
video_30_bouldersportschropractic - Copy,221,250,left
video_30_bouldersportschropractic - Copy,231,260,left
video_30_bouldersportschropractic - Copy,241,270,left
video_30_bouldersportschropractic - Copy,251,280,left
video_30_bouldersportschropractic - Copy,261,290,left
video_30_bouldersportschropractic - Copy,271,300,left
video_30_bouldersportschropractic - Copy,281,310,left
video_30_bouldersportschropractic - Copy,291,320,left
video_30_bouldersportschropractic - Copy,301,330,left
video_30_bouldersportschropractic - Copy,311,340,left
video_30_bouldersportschropractic - Copy,321,350,left
video_30_bouldersportschropractic - Copy,331,360,left
video_30_bouldersportschropractic - Copy,341,370,left
video_30_bouldersportschropractic - Copy,351,380,left
video_30_bouldersportschropractic - Copy,361,390,left
video_30_bouldersportschropractic - Copy,371,400,left
video_30_bouldersportschropractic - Copy,381,410,left
video_30_bouldersportschropractic - Copy,391,420,left
video_30_bouldersportschropractic - Copy,401,430,left
video_30_bouldersportschropractic - Copy,411,440,left
video_30_bouldersportschropractic - Copy,421,450,left
video_30_bouldersportschropractic - Copy,431,460,left
video_30_bouldersportschropractic - Copy,441,470,left
video_30_bouldersportschropractic - Copy,451,480,left
video_30_bouldersportschropractic - Copy,461,490,left
video_30_bouldersportschropractic - Copy,471,500,left
video_30_bouldersportschropractic - Copy,481,510,left
video_30_bouldersportschropractic - Copy,491,520,left
video_30_bouldersportschropractic - Copy,501,530,left
video_30_bouldersportschropractic - Copy,511,540,left
video_30_bouldersportschropractic - Copy,521,550,left
video_30_bouldersportschropractic - Copy,531,560,left
video_30_bouldersportschropractic - Copy,541,570,left
video_30_bouldersportschropractic - Copy,551,580,left
video_30_bouldersportschropractic - Copy,561,590,left
video_30_bouldersportschropractic - Copy,571,600,left
video_30_bouldersportschropractic - Copy,581,610,left
video_30_bouldersportschropractic - Copy,591,620,left
video_30_bouldersportschropractic - Copy,601,630,left
video_30_bouldersportschropractic - Copy,611,640,left
video_30_bouldersportschropractic - Copy,621,650,left
video_30_bouldersportschropractic - Copy,631,660,left
video_30_bouldersportschropractic - Copy,641,670,left
video_30_bouldersportschropractic - Copy,651,680,left
video_30_bouldersportschropractic - Copy,661,690,left
video_30_bouldersportschropractic - Copy,671,700,left
video_30_bouldersportschropractic - Copy,681,710,left
video_30_bouldersportschropractic - Copy,691,720,left
video_31_Straight Leg Raise (5) - Copy,0,29,left
video_31_Straight Leg Raise (5) - Copy,10,39,left
video_31_Straight Leg Raise (5) - Copy,20,49,left
video_31_Straight Leg Raise (5) - Copy,30,59,left
video_31_Straight Leg Raise (5) - Copy,40,69,left
video_31_Straight Leg Raise (5) - Copy,50,79,left
video_31_Straight Leg Raise (5) - Copy,60,89,left
video_31_Straight Leg Raise (5) - Copy,70,99,left
video_31_Straight Leg Raise (5) - Copy,80,109,left
video_31_Straight Leg Raise (5) - Copy,90,119,left
video_31_Straight Leg Raise (5) - Copy,100,129,left
video_31_Straight Leg Raise (5) - Copy,110,139,left
video_31_Straight Leg Raise (5) - Copy,120,149,left
video_31_Straight Leg Raise (5) - Copy,130,159,left
video_31_Straight Leg Raise (5) - Copy,140,169,left
video_31_Straight Leg Raise (5) - Copy,150,179,left
video_31_Straight Leg Raise (5) - Copy,160,189,left
video_31_Straight Leg Raise (5) - Copy,170,199,left
video_31_Straight Leg Raise (5) - Copy,180,209,left
video_31_Straight Leg Raise (5) - Copy,190,219,left
video_31_Straight Leg Raise (5) - Copy,200,229,left
video_31_Straight Leg Raise (5) - Copy,210,239,left
video_31_Straight Leg Raise (5) - Copy,220,249,left
video_31_Straight Leg Raise (5) - Copy,230,259,left
video_31_Straight Leg Raise (5) - Copy,240,269,left
video_31_Straight Leg Raise (5) - Copy,250,279,left
video_31_Straight Leg Raise (5) - Copy,260,289,left
video_31_Straight Leg Raise (5) - Copy,270,299,left
video_31_Straight Leg Raise (5) - Copy,280,309,left
video_31_Straight Leg Raise (5) - Copy,290,319,left
video_31_Straight Leg Raise (5) - Copy,300,329,left
video_31_Straight Leg Raise (5) - Copy,310,339,left
video_31_Straight Leg Raise (5) - Copy,320,349,left
video_31_Straight Leg Raise (5) - Copy,330,359,left
video_31_Straight Leg Raise (5) - Copy,340,369,left
video_31_Straight Leg Raise (5) - Copy,350,379,left
video_32_Straight Leg Raises (2),0,29,left
video_32_Straight Leg Raises (2),10,39,left
video_32_Straight Leg Raises (2),20,49,left
video_32_Straight Leg Raises (2),30,59,left
video_32_Straight Leg Raises (2),40,69,left
video_32_Straight Leg Raises (2),50,79,left
video_32_Straight Leg Raises (2),60,89,left
video_32_Straight Leg Raises (2),70,99,left
video_32_Straight Leg Raises (2),80,109,left
video_32_Straight Leg Raises (2),90,119,left
video_32_Straight Leg Raises (2),100,129,left
video_32_Straight Leg Raises (2),110,139,left
video_32_Straight Leg Raises (2),120,149,left
video_32_Straight Leg Raises (2),130,159,left
video_32_Straight Leg Raises (2),140,169,left
video_32_Straight Leg Raises (2),150,179,left
video_32_Straight Leg Raises (2),160,189,left
video_32_Straight Leg Raises (2),170,199,left
video_32_Straight Leg Raises (2),180,209,left
video_32_Straight Leg Raises (2),190,219,left
video_32_Straight Leg Raises (2),200,229,left
video_32_Straight Leg Raises (2),210,239,left
video_32_Straight Leg Raises (2),220,249,left
video_32_Straight Leg Raises (2),230,259,left
video_32_Straight Leg Raises (2),240,269,left
video_32_Straight Leg Raises (2),250,279,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,0,29,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,10,39,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,20,49,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,30,59,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,40,69,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,50,79,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,60,89,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,70,99,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,80,109,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,90,119,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,100,129,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,110,139,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,120,149,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,130,159,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,140,169,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,150,179,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,160,189,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,170,199,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,180,209,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,190,219,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,200,229,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,210,239,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,220,249,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,230,259,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,240,269,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,250,279,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,260,289,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,270,299,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,280,309,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,290,319,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,300,329,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,310,339,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,320,349,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,330,359,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,340,369,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,350,379,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,360,389,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,370,399,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,380,499,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,390,509,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,400,519,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,500,529,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,510,539,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,520,549,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,530,559,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,540,569,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,550,579,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,560,589,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,570,599,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,580,609,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,590,619,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,600,629,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,610,639,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,620,649,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,630,659,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,640,669,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,650,679,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,660,689,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,670,699,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,680,709,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,690,719,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,700,729,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,710,739,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,720,749,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,730,759,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,740,769,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,750,779,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,760,789,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,770,799,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,780,809,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,790,819,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,800,829,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,810,839,left
video_33_michiganmedicine (online-video-cutter.com) - Copy,820,849,left
video_34_HEATPT - Copy (2),0,29,left
video_34_HEATPT - Copy (2),10,39,left
video_34_HEATPT - Copy (2),20,49,left
video_34_HEATPT - Copy (2),30,59,left
video_34_HEATPT - Copy (2),40,69,left
video_34_HEATPT - Copy (2),50,79,left
video_34_HEATPT - Copy (2),60,89,left
video_34_HEATPT - Copy (2),70,99,left
video_34_HEATPT - Copy (2),80,109,left
video_34_HEATPT - Copy (2),90,119,left
video_34_HEATPT - Copy (2),100,129,left
video_34_HEATPT - Copy (2),110,139,left
video_34_HEATPT - Copy (2),120,149,left
video_34_HEATPT - Copy (2),130,159,left
video_34_HEATPT - Copy (2),140,169,left
video_34_HEATPT - Copy (2),150,179,left
video_34_HEATPT - Copy (2),160,189,left
video_34_HEATPT - Copy (2),170,199,left
video_34_HEATPT - Copy (2),180,209,left
video_34_HEATPT - Copy (2),190,219,left
video_34_HEATPT - Copy (2),200,229,left
video_34_HEATPT - Copy (2),210,239,left
video_34_HEATPT - Copy (2),220,249,left
video_35_Straight leg raise,0,29,left
video_35_Straight leg raise,10,39,left
video_35_Straight leg raise,20,49,left
video_35_Straight leg raise,30,59,left
video_35_Straight leg raise,40,69,left
video_35_Straight leg raise,50,79,left
video_35_Straight leg raise,60,89,left
video_35_Straight leg raise,70,99,left
video_35_Straight leg raise,80,109,left
video_35_Straight leg raise,90,119,left
video_35_Straight leg raise,100,129,left
video_35_Straight leg raise,110,139,left
video_35_Straight leg raise,120,149,left
video_35_Straight leg raise,130,159,left
video_35_Straight leg raise,140,169,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),0,30,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),11,40,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),21,50,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),31,60,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),41,70,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),51,80,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),61,90,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),71,100,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),81,110,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),91,120,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),101,130,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),111,140,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),121,150,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),131,160,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),141,170,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),151,180,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),161,190,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),171,200,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),181,210,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),191,220,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),201,230,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),211,240,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),221,250,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),231,260,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),241,270,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),251,280,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),261,290,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),271,300,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),281,310,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),291,320,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),301,330,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),311,340,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),321,350,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),331,360,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),341,370,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),351,380,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),361,390,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),371,400,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),381,410,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),391,420,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),401,430,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),411,440,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),421,450,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),431,460,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),441,470,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),451,480,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),461,490,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),471,500,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),481,510,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),491,520,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),501,530,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),511,540,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),521,550,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),531,560,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),541,570,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),551,580,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),561,590,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),571,600,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),581,610,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),591,620,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),601,630,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),611,640,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),621,650,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),631,660,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),641,670,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),651,680,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),661,690,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),671,700,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),681,710,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),691,720,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),701,730,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),711,740,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),721,750,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),731,760,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),741,770,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),751,780,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),761,790,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),771,800,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),781,810,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),791,820,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),801,830,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),811,840,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),821,850,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),831,860,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),841,870,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),851,880,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),861,890,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),871,900,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),881,910,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),891,920,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),901,930,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),911,940,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),921,950,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),931,960,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),941,970,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),951,980,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),961,990,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),971,1000,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),981,1010,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),991,1020,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),1001,1030,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),1011,1040,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),1021,1050,left
video_36_Supine Straight Leg Raise. (online-video-cutter.com),1031,1060,left
video_37_aligneorthopedicandsports - Copy (2),0,29,right
video_37_aligneorthopedicandsports - Copy (2),10,39,right
video_37_aligneorthopedicandsports - Copy (2),20,49,right
video_37_aligneorthopedicandsports - Copy (2),30,59,right
video_37_aligneorthopedicandsports - Copy (2),40,69,right
video_37_aligneorthopedicandsports - Copy (2),50,79,right
video_37_aligneorthopedicandsports - Copy (2),60,89,right
video_37_aligneorthopedicandsports - Copy (2),70,99,right
video_37_aligneorthopedicandsports - Copy (2),80,109,right
video_37_aligneorthopedicandsports - Copy (2),90,119,right
video_37_aligneorthopedicandsports - Copy (2),100,129,right
video_37_aligneorthopedicandsports - Copy (2),110,139,right
video_37_aligneorthopedicandsports - Copy (2),120,149,right
video_37_aligneorthopedicandsports - Copy (2),130,159,right
video_37_aligneorthopedicandsports - Copy (2),140,169,right
video_37_aligneorthopedicandsports - Copy (2),150,179,right
video_37_aligneorthopedicandsports - Copy (2),160,189,right
video_37_aligneorthopedicandsports - Copy (2),170,199,right
video_37_aligneorthopedicandsports - Copy (2),180,209,right
video_37_aligneorthopedicandsports - Copy (2),190,219,right
video_37_aligneorthopedicandsports - Copy (2),200,229,right
video_37_aligneorthopedicandsports - Copy (2),210,239,right
video_37_aligneorthopedicandsports - Copy (2),220,249,right
video_37_aligneorthopedicandsports - Copy (2),230,259,right
video_37_aligneorthopedicandsports - Copy (2),240,269,right
video_37_aligneorthopedicandsports - Copy (2),250,279,right
video_37_aligneorthopedicandsports - Copy (2),260,289,right
video_37_aligneorthopedicandsports - Copy (2),270,299,right
video_37_aligneorthopedicandsports - Copy (2),280,309,right
video_37_aligneorthopedicandsports - Copy (2),290,319,right
video_37_aligneorthopedicandsports - Copy (2),300,329,right
video_37_aligneorthopedicandsports - Copy (2),310,339,right
video_37_aligneorthopedicandsports - Copy (2),320,349,right
video_37_aligneorthopedicandsports - Copy (2),330,359,right
video_37_aligneorthopedicandsports - Copy (2),340,369,right
video_37_aligneorthopedicandsports - Copy (2),350,379,right
video_37_aligneorthopedicandsports - Copy (2),360,389,right
video_37_aligneorthopedicandsports - Copy (2),370,399,right
video_37_aligneorthopedicandsports - Copy (2),380,409,right
video_37_aligneorthopedicandsports - Copy (2),390,419,right
video_37_aligneorthopedicandsports - Copy (2),400,429,right
video_37_aligneorthopedicandsports - Copy (2),410,439,right
video_37_aligneorthopedicandsports - Copy (2),420,449,right
video_37_aligneorthopedicandsports - Copy (2),430,459,right
video_37_aligneorthopedicandsports - Copy (2),440,469,right
video_37_aligneorthopedicandsports - Copy (2),450,479,right
video_37_aligneorthopedicandsports - Copy (2),460,489,right
video_37_aligneorthopedicandsports - Copy (2),470,499,right
video_37_aligneorthopedicandsports - Copy (2),480,509,right
video_37_aligneorthopedicandsports - Copy (2),490,519,right
video_37_aligneorthopedicandsports - Copy (2),500,529,right
video_37_aligneorthopedicandsports - Copy (2),510,539,right
video_37_aligneorthopedicandsports - Copy (2),520,549,right
video_37_aligneorthopedicandsports - Copy (2),530,559,right
video_37_aligneorthopedicandsports - Copy (2),540,569,right
video_37_aligneorthopedicandsports - Copy (2),550,579,right
video_37_aligneorthopedicandsports - Copy (2),560,589,right
video_37_aligneorthopedicandsports - Copy (2),570,599,right
video_37_aligneorthopedicandsports - Copy (2),580,609,right
video_37_aligneorthopedicandsports - Copy (2),590,619,right
video_37_aligneorthopedicandsports - Copy (2),600,629,right
video_37_aligneorthopedicandsports - Copy (2),610,639,right
video_37_aligneorthopedicandsports - Copy (2),620,649,right
video_37_aligneorthopedicandsports - Copy (2),630,659,right
video_37_aligneorthopedicandsports - Copy (2),640,669,right
video_37_aligneorthopedicandsports - Copy (2),650,679,right
video_37_aligneorthopedicandsports - Copy (2),660,689,right
video_37_aligneorthopedicandsports - Copy (2),670,699,right
video_37_aligneorthopedicandsports - Copy (2),680,709,right
video_37_aligneorthopedicandsports - Copy (2),690,719,right
video_37_aligneorthopedicandsports - Copy (2),700,729,right
video_37_aligneorthopedicandsports - Copy (2),710,739,right
video_37_aligneorthopedicandsports - Copy (2),720,749,right
video_37_aligneorthopedicandsports - Copy (2),730,759,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),0,29,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),10,39,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),20,49,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),30,59,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),40,69,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),50,79,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),60,89,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),70,99,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),80,109,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),90,119,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),100,129,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),110,139,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),120,149,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),130,159,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),140,169,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),150,179,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),160,189,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),170,199,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),180,209,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),190,219,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),200,229,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),210,239,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),220,249,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),230,259,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),240,269,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),250,279,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),260,289,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),270,299,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),280,309,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),290,319,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),300,329,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),310,339,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),320,349,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),330,359,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),340,369,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),350,379,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),360,389,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),370,399,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),380,409,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),390,419,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),400,429,right
video_38_Straight Leg Raise Supine - Ask Doctor Jo (online-video-cutter.com),410,439,right
